id,subject,subjectinfo_id,regulatory_focus,age,age_interval,gender,income,platform_preference,visit_frequency,visit_mean,app_expense,previous_experience,involvement,directlyPurchase,combine_choice,purchase,review,detail,review_num,detail_num,apporder,appname,combine,combine_num,combine_HighJ,combine_HighU,combine_LowJ,combine_LowU,prevenU,prevenJ,promoU,promoJ,Jshape,Ushape,numRating,totalrating,averagerating,clickorder,choiceset,perceived_rf,success_induced
592,148,157,1,31,31~35,0,6,1,4,1,1,5,0,1,4,1,0,0,0,0,4,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3100,3.2,p,36,1,yes
594,149,158,0,28,26~30,1,3,0,3,1,2,5,1,1,1,1,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4.4,p,127,0,yes
595,149,158,0,28,26~30,1,3,0,3,1,2,5,1,1,1,0,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2057,4.2,,127,0,yes
593,149,158,0,28,26~30,1,3,0,3,1,2,5,1,1,1,0,0,0,0,0,1,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,23,3.3,,127,0,yes
596,149,158,0,28,26~30,1,3,0,3,1,2,5,1,1,1,0,0,0,0,0,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4385,3.5,,127,0,yes
600,150,159,0,30,26~30,1,4,0,3,1,4,7,0,1,4,0,0,0,0,0,4,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,41,4.2,,111,0,yes
598,150,159,0,30,26~30,1,4,0,3,1,4,7,0,1,4,0,0,0,0,0,2,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1986,4,,111,0,yes
597,150,159,0,30,26~30,1,4,0,3,1,4,7,0,1,4,0,0,0,0,0,1,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,37,3.3,,111,0,yes
599,150,159,0,30,26~30,1,4,0,3,1,4,7,0,1,4,1,0,0,0,0,3,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3134,3.5,p,111,0,yes
604,151,160,1,30,26~30,1,6,1,1,0,2,5,1,1,2,0,0,0,0,0,4,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,39,4.3,,48,0,no
602,151,160,1,30,26~30,1,6,1,1,0,2,5,1,1,2,1,0,0,0,0,2,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2215,4.1,p,48,0,no
603,151,160,1,30,26~30,1,6,1,1,0,2,5,1,1,2,0,0,0,0,0,3,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,28,3.1,,48,0,no
601,151,160,1,30,26~30,1,6,1,1,0,2,5,1,1,2,0,0,0,0,0,1,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4826,3.3,,48,0,no
605,152,162,0,28,26~30,0,4,0,4,1,5,3,0,0,4,0,1,0,1,0,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,41,4.1,r,75,1,no
606,152,162,0,28,26~30,0,4,0,4,1,5,3,0,0,4,0,0,0,0,0,2,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3372,4,,75,1,no
608,152,162,0,28,26~30,0,4,0,4,1,5,3,0,0,4,0,0,0,0,0,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.4,,75,1,no
607,152,162,0,28,26~30,0,4,0,4,1,5,3,0,0,4,1,0,0,0,0,3,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4966,3.5,p,75,1,no
609,153,163,0,34,31~35,0,3,0,2,0,2,5,1,0,2,0,1,0,1,0,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,47,4.2,r,101,0,yes
612,153,163,0,34,31~35,0,3,0,2,0,2,5,1,0,2,1,0,1,0,1,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1932,4.3,dp,101,0,yes
611,153,163,0,34,31~35,0,3,0,2,0,2,5,1,0,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,25,3.3,,101,0,yes
610,153,163,0,34,31~35,0,3,0,2,0,2,5,1,0,2,0,0,0,0,0,2,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1442,3.3,,101,0,yes
613,154,164,0,58,56~60,0,1,1,2,0,3,4,1,1,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,38,4.3,,81,0,yes
614,154,164,0,58,56~60,0,1,1,2,0,3,4,1,1,2,1,0,0,0,0,2,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2074,4.3,p,81,0,yes
615,154,164,0,58,56~60,0,1,1,2,0,3,4,1,1,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,48,3.3,,81,0,yes
616,154,164,0,58,56~60,0,1,1,2,0,3,4,1,1,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2936,3.2,,81,0,yes
620,155,165,1,50,46~50,0,3,1,3,1,3,4,1,0,2,0,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4,,114,0,no
618,155,165,1,50,46~50,0,3,1,3,1,3,4,1,0,2,1,0,1,0,1,2,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1051,4.2,dp,114,0,no
617,155,165,1,50,46~50,0,3,1,3,1,3,4,1,0,2,0,0,0,0,0,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,43,3.3,,114,0,no
619,155,165,1,50,46~50,0,3,1,3,1,3,4,1,0,2,0,1,0,1,0,3,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3914,3.3,r,114,0,no
623,156,166,0,19,15~20,1,3,1,2,0,1,5,1,1,2,0,0,0,0,0,3,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,33,4.3,,35,0,yes
621,156,166,0,19,15~20,1,3,1,2,0,1,5,1,1,2,1,0,0,0,0,1,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4588,4.2,p,35,0,yes
622,156,166,0,19,15~20,1,3,1,2,0,1,5,1,1,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,43,3.3,,35,0,yes
624,156,166,0,19,15~20,1,3,1,2,0,1,5,1,1,2,0,0,0,0,0,4,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4321,3.3,,35,0,yes
628,157,167,1,33,31~35,0,1,1,2,0,1,3,0,0,2,0,1,0,2,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,25,4.1,rr,10,0,no
625,157,167,1,33,31~35,0,1,1,2,0,1,3,0,0,2,1,1,1,1,1,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4687,4.1,drp,10,0,no
627,157,167,1,33,31~35,0,1,1,2,0,1,3,0,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,48,3.3,,10,0,no
626,157,167,1,33,31~35,0,1,1,2,0,1,3,0,0,2,0,0,0,0,0,2,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3742,3.3,,10,0,no
631,158,168,0,41,41~45,0,7,0,2,0,2,5,0,0,1,1,1,1,1,1,3,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,25,4.2,rdp,119,0,yes
630,158,168,0,41,41~45,0,7,0,2,0,2,5,0,0,1,0,1,0,1,0,2,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1814,4.1,r,119,0,yes
629,158,168,0,41,41~45,0,7,0,2,0,2,5,0,0,1,0,1,0,1,0,1,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,46,3.4,r,119,0,yes
632,158,168,0,41,41~45,0,7,0,2,0,2,5,0,0,1,0,1,0,1,0,4,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2105,3.6,r,119,0,yes
635,159,169,0,19,15~20,0,3,0,3,1,3,3,1,0,2,0,1,0,1,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,46,4.3,r,135,0,yes
636,159,169,0,19,15~20,0,3,0,3,1,3,3,1,0,2,1,1,1,1,1,4,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2915,4.3,drp,135,0,yes
633,159,169,0,19,15~20,0,3,0,3,1,3,3,1,0,2,0,0,0,0,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,26,3.3,,135,0,yes
634,159,169,0,19,15~20,0,3,0,3,1,3,3,1,0,2,0,1,0,1,0,2,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2771,3.4,r,135,0,yes
637,160,170,0,30,26~30,0,1,1,2,0,2,5,0,0,2,0,1,0,1,0,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,20,4.4,r,85,0,yes
639,160,170,0,30,26~30,0,1,1,2,0,2,5,0,0,2,1,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2991,4.3,p,85,0,yes
640,160,170,0,30,26~30,0,1,1,2,0,2,5,0,0,2,0,0,0,0,0,4,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,30,3.5,,85,0,yes
638,160,170,0,30,26~30,0,1,1,2,0,2,5,0,0,2,0,1,0,1,0,2,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2650,3.4,r,85,0,yes
641,161,171,1,30,26~30,1,2,0,2,0,1,5,0,0,2,0,1,1,1,1,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,43,4.2,dr,98,0,no
644,161,171,1,30,26~30,1,2,0,2,0,1,5,0,0,2,1,0,0,0,0,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1539,4.1,p,98,0,no
643,161,171,1,30,26~30,1,2,0,2,0,1,5,0,0,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,25,3.6,,98,0,no
642,161,171,1,30,26~30,1,2,0,2,0,1,5,0,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4728,3.4,,98,0,no
646,162,172,0,25,21~25,1,3,1,3,1,2,5,1,0,1,1,0,1,0,1,2,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,37,4.2,dp,131,0,yes
647,162,172,0,25,21~25,1,3,1,3,1,2,5,1,0,1,0,0,0,0,0,3,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4214,4.1,,131,0,yes
645,162,172,0,25,21~25,1,3,1,3,1,2,5,1,0,1,0,0,0,0,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,36,3.3,,131,0,yes
648,162,172,0,25,21~25,1,3,1,3,1,2,5,1,0,1,0,0,0,0,0,4,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3934,3.3,,131,0,yes
652,163,173,0,42,41~45,0,4,0,3,1,3,5,1,0,4,0,1,0,1,0,4,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,22,4,r,21,0,yes
649,163,173,0,42,41~45,0,4,0,3,1,3,5,1,0,4,0,1,0,1,0,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1113,4.2,r,21,0,yes
650,163,173,0,42,41~45,0,4,0,3,1,3,5,1,0,4,0,1,0,1,0,2,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,47,3.4,r,21,0,yes
651,163,173,0,42,41~45,0,4,0,3,1,3,5,1,0,4,1,1,0,1,0,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4197,3.5,rp,21,0,yes
654,164,174,0,28,26~30,0,3,1,4,1,3,4,0,0,4,0,0,1,0,1,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,35,4.1,d,129,0,yes
655,164,174,0,28,26~30,0,3,1,4,1,3,4,0,0,4,0,0,1,0,1,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4527,4.3,d,129,0,yes
653,164,174,0,28,26~30,0,3,1,4,1,3,4,0,0,4,0,0,1,0,1,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,41,3.3,d,129,0,yes
656,164,174,0,28,26~30,0,3,1,4,1,3,4,0,0,4,1,0,0,0,0,4,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2379,3.4,p,129,0,yes
662,165,176,1,35,31~35,1,5,1,2,0,1,6,1,1,1,1,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,30,4.1,p,14,0,no
661,165,176,1,35,31~35,1,5,1,2,0,1,6,1,1,1,0,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1279,4.1,,14,0,no
664,165,176,1,35,31~35,1,5,1,2,0,1,6,1,1,1,0,0,0,0,0,4,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,31,3.2,,14,0,no
663,165,176,1,35,31~35,1,5,1,2,0,1,6,1,1,1,0,0,0,0,0,3,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2109,3.4,,14,0,no
668,166,177,1,26,26~30,0,4,0,3,1,5,5,1,1,3,0,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,28,4.2,,44,0,no
666,166,177,1,26,26~30,0,4,0,3,1,5,5,1,1,3,0,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1797,4.3,,44,0,no
667,166,177,1,26,26~30,0,4,0,3,1,5,5,1,1,3,1,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,38,3.4,p,44,0,no
665,166,177,1,26,26~30,0,4,0,3,1,5,5,1,1,3,0,0,0,0,0,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1255,3.2,,44,0,no
672,167,178,1,31,31~35,0,3,1,3,1,2,6,0,0,2,0,1,1,1,1,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,37,4.1,dr,8,0,no
669,167,178,1,31,31~35,0,3,1,3,1,2,6,0,0,2,1,1,1,1,1,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3595,4.3,rdp,8,0,no
671,167,178,1,31,31~35,0,3,1,3,1,2,6,0,0,2,0,0,1,0,1,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,33,3.1,d,8,0,no
670,167,178,1,31,31~35,0,3,1,3,1,2,6,0,0,2,0,1,0,1,0,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2708,3.3,r,8,0,no
674,168,179,0,25,21~25,0,4,1,3,1,3,2,1,0,4,0,1,1,1,1,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,36,4,dr,17,0,yes
673,168,179,0,25,21~25,0,4,1,3,1,3,2,1,0,4,0,0,1,0,1,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1518,4.3,d,17,0,yes
676,168,179,0,25,21~25,0,4,1,3,1,3,2,1,0,4,0,1,1,2,1,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,21,3.2,drr,17,0,yes
675,168,179,0,25,21~25,0,4,1,3,1,3,2,1,0,4,1,1,1,1,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2362,3.4,drp,17,0,yes
681,169,180,1,24,21~25,0,2,0,3,1,2,6,1,0,2,0,0,1,0,1,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4.2,d,58,1,yes
679,169,180,1,24,21~25,0,2,0,3,1,2,6,1,0,2,1,0,1,0,1,3,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1621,4.1,dp,58,1,yes
678,169,180,1,24,21~25,0,2,0,3,1,2,6,1,0,2,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,44,3.5,,58,1,yes
677,169,180,1,24,21~25,0,2,0,3,1,2,6,1,0,2,0,1,1,1,1,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4975,3.4,dr,58,1,yes
682,170,181,0,51,51~55,0,2,1,2,0,1,5,0,0,4,0,0,1,0,1,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,33,4.2,d,17,0,yes
680,170,181,0,51,51~55,0,2,1,2,0,1,5,0,0,4,0,0,1,0,1,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3062,4.1,d,17,0,yes
684,170,181,0,51,51~55,0,2,1,2,0,1,5,0,0,4,0,0,1,0,1,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,30,3.3,d,17,0,yes
683,170,181,0,51,51~55,0,2,1,2,0,1,5,0,0,4,1,0,1,0,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4251,3.2,dp,17,0,yes
687,171,182,1,40,36~40,0,7,0,2,0,1,6,0,1,2,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4.3,,32,0,no
685,171,182,1,40,36~40,0,7,0,2,0,1,6,0,1,2,1,0,0,0,0,1,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4157,4.2,p,32,0,no
686,171,182,1,40,36~40,0,7,0,2,0,1,6,0,1,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,45,3.3,,32,0,no
688,171,182,1,40,36~40,0,7,0,2,0,1,6,0,1,2,0,0,0,0,0,4,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3983,3.4,,32,0,no
690,172,183,0,37,36~40,1,4,1,2,0,2,2,0,0,2,0,1,0,1,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,47,4.1,r,53,0,yes
691,172,183,0,37,36~40,1,4,1,2,0,2,2,0,0,2,1,0,1,0,1,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3211,4.2,dp,53,0,yes
692,172,183,0,37,36~40,1,4,1,2,0,2,2,0,0,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.4,,53,0,yes
689,172,183,0,37,36~40,1,4,1,2,0,2,2,0,0,2,0,0,0,0,0,1,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3002,3.3,,53,0,yes
694,173,184,1,26,26~30,1,2,1,4,1,3,5,0,0,2,0,1,0,1,0,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,36,4.1,r,52,1,yes
695,173,184,1,26,26~30,1,2,1,4,1,3,5,0,0,2,1,0,0,0,0,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2199,4.5,p,52,1,yes
696,173,184,1,26,26~30,1,2,1,4,1,3,5,0,0,2,0,0,0,0,0,4,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,29,3.3,,52,1,yes
693,173,184,1,26,26~30,1,2,1,4,1,3,5,0,0,2,0,0,0,0,0,1,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4561,3.4,,52,1,yes
697,174,185,1,35,31~35,1,3,1,2,0,2,5,0,0,1,1,1,1,1,1,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,30,4.1,drp,104,1,yes
700,174,185,1,35,31~35,1,3,1,2,0,2,5,0,0,1,0,1,1,1,1,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2888,4.2,dr,104,1,yes
698,174,185,1,35,31~35,1,3,1,2,0,2,5,0,0,1,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,26,3.5,,104,1,yes
699,174,185,1,35,31~35,1,3,1,2,0,2,5,0,0,1,0,1,0,1,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1041,3.3,r,104,1,yes
703,175,186,0,25,21~25,0,3,1,2,0,2,5,0,0,2,0,0,0,0,0,3,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,45,4.2,,3,0,yes
701,175,186,0,25,21~25,0,3,1,2,0,2,5,0,0,2,1,1,0,1,0,1,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1030,4.2,rp,3,0,yes
704,175,186,0,25,21~25,0,3,1,2,0,2,5,0,0,2,0,0,0,0,0,4,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,44,3.4,,3,0,yes
702,175,186,0,25,21~25,0,3,1,2,0,2,5,0,0,2,0,1,1,2,1,2,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2683,3.3,rdr,3,0,yes
705,176,187,1,23,21~25,0,3,0,3,1,3,5,0,1,2,0,0,0,0,0,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,30,4.1,,78,1,yes
706,176,187,1,23,21~25,0,3,0,3,1,3,5,0,1,2,1,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3329,4.1,p,78,1,yes
708,176,187,1,23,21~25,0,3,0,3,1,3,5,0,1,2,0,0,0,0,0,4,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,42,3.3,,78,1,yes
707,176,187,1,23,21~25,0,3,0,3,1,3,5,0,1,2,0,0,0,0,0,3,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4416,3.3,,78,1,yes
709,177,188,1,29,26~30,0,2,1,4,1,5,7,1,0,4,0,0,0,0,0,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,47,4.3,,96,0,no
711,177,188,1,29,26~30,0,2,1,4,1,5,7,1,0,4,0,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1069,4.2,,96,0,no
710,177,188,1,29,26~30,0,2,1,4,1,5,7,1,0,4,0,0,0,0,0,2,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,35,3.3,,96,0,no
712,177,188,1,29,26~30,0,2,1,4,1,5,7,1,0,4,1,1,0,1,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1480,3.5,rp,96,0,no
714,178,189,0,69,66~,0,6,0,1,0,2,5,1,0,2,0,1,0,1,0,2,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,28,4.1,r,131,0,yes
715,178,189,0,69,66~,0,6,0,1,0,2,5,1,0,2,1,1,1,1,1,3,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3875,4.3,rdp,131,0,yes
713,178,189,0,69,66~,0,6,0,1,0,2,5,1,0,2,0,1,0,1,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,30,3.3,r,131,0,yes
716,178,189,0,69,66~,0,6,0,1,0,2,5,1,0,2,0,1,0,1,0,4,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2065,3.4,r,131,0,yes
720,179,190,1,38,36~40,0,3,0,3,1,4,3,0,1,2,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,43,4.3,,40,1,yes
718,179,190,1,38,36~40,0,3,0,3,1,4,3,0,1,2,1,0,0,0,0,2,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3505,4.1,p,40,1,yes
722,179,190,1,38,36~40,0,3,0,3,1,4,3,0,1,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,38,3.3,,40,1,yes
717,179,190,1,38,36~40,0,3,0,3,1,4,3,0,1,2,0,0,0,0,0,1,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4895,3.3,,40,1,yes
724,180,191,0,24,21~25,0,4,1,3,1,4,4,1,0,2,0,1,0,2,0,4,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,46,4.3,rr,7,0,yes
719,180,191,0,24,21~25,0,4,1,3,1,4,4,1,0,2,1,1,1,2,1,1,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4603,4.4,drrp,7,0,yes
723,180,191,0,24,21~25,0,4,1,3,1,4,4,1,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,39,3.2,,7,0,yes
721,180,191,0,24,21~25,0,4,1,3,1,4,4,1,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4489,3.5,,7,0,yes
726,181,192,1,19,15~20,0,1,1,3,1,1,5,0,0,2,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,46,4.4,,64,0,no
728,181,192,1,19,15~20,0,1,1,3,1,1,5,0,0,2,1,1,0,1,0,4,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1780,4.2,rp,64,0,no
727,181,192,1,19,15~20,0,1,1,3,1,1,5,0,0,2,0,0,0,0,0,3,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,47,3.4,,64,0,no
725,181,192,1,19,15~20,0,1,1,3,1,1,5,0,0,2,0,1,0,1,0,1,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1828,3.4,r,64,0,no
729,182,193,0,24,21~25,0,1,0,4,1,3,5,1,0,2,0,0,0,0,0,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,22,4,,93,0,yes
731,182,193,0,24,21~25,0,1,0,4,1,3,5,1,0,2,1,0,1,0,1,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3862,4.1,dp,93,0,yes
730,182,193,0,24,21~25,0,1,0,4,1,3,5,1,0,2,0,0,0,0,0,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,48,3.5,,93,0,yes
732,182,193,0,24,21~25,0,1,0,4,1,3,5,1,0,2,0,0,0,0,0,4,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4449,3.3,,93,0,yes
733,183,194,0,37,36~40,1,1,1,3,1,1,5,0,1,4,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,44,4.1,,91,0,yes
735,183,194,0,37,36~40,1,1,1,3,1,1,5,0,1,4,0,0,0,0,0,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3831,4.3,,91,0,yes
734,183,194,0,37,36~40,1,1,1,3,1,1,5,0,1,4,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,46,3.5,,91,0,yes
736,183,194,0,37,36~40,1,1,1,3,1,1,5,0,1,4,1,0,0,0,0,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4290,3.4,p,91,0,yes
740,184,195,1,26,26~30,1,7,1,3,1,4,5,1,1,3,0,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,27,4.1,,44,0,no
738,184,195,1,26,26~30,1,7,1,3,1,4,5,1,1,3,0,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2190,4.2,,44,0,no
739,184,195,1,26,26~30,1,7,1,3,1,4,5,1,1,3,1,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,36,3.4,p,44,0,no
737,184,195,1,26,26~30,1,7,1,3,1,4,5,1,1,3,0,0,0,0,0,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2967,3.4,,44,0,no
742,185,196,0,42,41~45,0,3,1,3,1,5,5,1,1,2,0,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,46,4.3,,25,0,yes
741,185,196,0,42,41~45,0,3,1,3,1,5,5,1,1,2,1,0,0,0,0,1,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2198,4.2,p,25,0,yes
743,185,196,0,42,41~45,0,3,1,3,1,5,5,1,1,2,0,0,0,0,0,3,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,32,3.4,,25,0,yes
744,185,196,0,42,41~45,0,3,1,3,1,5,5,1,1,2,0,0,0,0,0,4,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3125,3.5,,25,0,yes
746,186,197,0,21,21~25,0,1,0,3,1,3,2,0,1,1,1,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,41,4.1,p,141,0,yes
748,186,197,0,21,21~25,0,1,0,3,1,3,2,0,1,1,0,0,0,0,0,4,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1093,4.1,,141,0,yes
